Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_1,60,63,52,2,54
,"",_2,13,12,9,4,13
,"",_4,5,5,3,0,3
,"",_5,4,4,4,0,4
,"",_10,4,4,4,0,4
,"",_13,4,3,4,0,4
,"",_3,3,2,2,0,2
,"",_6,3,3,3,0,3
,"",_7,3,3,2,0,2
,"",_9,3,3,3,0,3
,"",_14,3,3,2,1,3
,"",_18,3,3,3,0,3
,"",_20,3,3,1,2,3
,"",_8,2,1,0,0,0
,"",_11,2,2,2,0,2
,"",_15,2,1,2,0,2
,"",_17,2,1,2,0,2
,"",_21,2,2,2,0,2
,"",_22,2,2,2,0,2
,"",_23,2,1,2,0,2
,"",_26,2,2,1,1,2
,"",_27,2,2,2,0,2
,"",_30,2,1,2,0,2
,"",_33,2,2,2,0,2
,"",_37,2,2,2,0,2
,"",_38,2,2,2,0,2
,"",_39,2,1,0,2,2
,"",_40,2,1,2,0,2
,"",_45,2,1,2,0,2
,"",_47,2,2,2,0,2
,"",_48,2,2,1,1,2
,"",_49,2,2,2,0,2
,"",_50,2,2,0,2,2
,"",_51,2,2,2,0,2
,"",_71,2,1,2,0,2
,"",_129,2,1,2,0,2
,"",_12,1,1,1,0,1
,"",_16,1,1,1,0,1
,"",_19,1,1,1,0,1
,"",_24,1,1,1,0,1
,"",_25,1,1,1,0,1
,"",_28,1,1,1,0,1
,"",_29,1,1,1,0,1
,"",_31,1,1,1,0,1
,"",_32,1,1,1,0,1
,"",_34,1,1,1,0,1
,"",_35,1,1,1,0,1
,"",_36,1,1,1,0,1
,"",_41,1,1,0,0,0
,"",_42,1,1,1,0,1
,"",_43,1,1,1,0,1
,"",_44,1,1,0,0,0
,"",_46,1,1,0,1,1
,"",_52,1,1,1,0,1
,"",_53,1,1,1,0,1
,"",_54,1,1,1,0,1
,"",_55,1,1,1,0,1
,"",_56,1,1,1,0,1
,"",_57,1,1,1,0,1
,"",_58,1,1,1,0,1
,"",_59,1,1,1,0,1
,"",_60,1,1,1,0,1
,"",_61,1,1,1,0,1
,"",_62,1,1,1,0,1
,"",_63,1,1,1,0,1
,"",_64,1,1,1,0,1
,"",_65,1,1,1,0,1
,"",_66,1,1,1,0,1
,"",_67,1,1,1,0,1
,"",_68,1,1,1,0,1
,"",_69,1,1,1,0,1
,"",_70,1,1,1,0,1
,"",_72,1,1,1,0,1
,"",_73,1,1,1,0,1
,"",_74,1,1,0,1,1
,"",_75,1,1,1,0,1
,"",_76,1,1,1,0,1
,"",_77,1,1,1,0,1
,"",_78,1,1,1,0,1
,"",_79,1,1,1,0,1
,"",_80,1,1,1,0,1
,"",_81,1,1,1,0,1
,"",_82,1,1,1,0,1
,"",_83,1,1,1,0,1
,"",_84,1,1,1,0,1
