Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_2,33,28,33,0,33
,"",_1,18,18,17,0,17
,"",_3,15,15,1,14,15
,"",_5,14,14,14,0,14
,"",_6,13,13,13,0,13
,"",_7,12,11,1,0,1
,"",_8,12,12,12,0,12
,"",_9,11,10,9,1,10
,"",_12,11,9,11,0,11
,"",_4,10,4,0,1,1
,"",_10,10,8,10,0,10
,"",_13,10,8,5,0,5
,"",_14,9,8,1,0,1
,"",_11,8,8,8,0,8
,"",_15,7,8,5,0,5
,"",_16,7,6,3,0,3
,"",_18,7,5,7,0,7
,"",_22,7,6,4,0,4
,"",_23,7,6,7,0,7
,"",_43,7,4,3,0,3
,"",_45,7,5,7,0,7
,"",_20,6,5,4,2,6
,"",_21,6,6,0,0,0
,"",_25,6,5,5,0,5
,"",_106,6,3,4,0,4
,"",_1033,6,1,4,0,4
,"",_35,5,5,5,0,5
,"",_39,5,5,1,0,1
,"",_75,5,4,5,0,5
,"",_267,5,2,2,1,3
,"",_450,5,2,2,0,2
,"",_1230,5,1,2,0,2
,"",_28,4,5,4,0,4
,"",_32,4,4,4,0,4
,"",_34,4,3,0,0,0
,"",_73,4,4,4,0,4
,"",_92,4,4,1,0,1
,"",_93,4,3,1,0,1
,"",_101,4,4,4,0,4
,"",_114,4,3,4,0,4
,"",_208,4,1,0,0,0
,"",_307,4,3,4,0,4
,"",_331,4,3,4,0,4
,"",_621,4,2,4,0,4
,"",_26,3,2,1,0,1
,"",_27,3,2,1,1,2
,"",_30,3,1,3,0,3
,"",_36,3,3,0,0,0
,"",_42,3,1,0,1,1
,"",_44,3,1,3,0,3
,"",_50,3,3,1,0,1
,"",_76,3,2,3,0,3
,"",_79,3,3,0,0,0
,"",_85,3,2,3,0,3
,"",_94,3,3,2,1,3
,"",_96,3,2,3,0,3
,"",_99,3,1,3,0,3
,"",_108,3,2,3,0,3
,"",_112,3,1,3,0,3
,"",_113,3,2,3,0,3
,"",_119,3,1,3,0,3
,"",_120,3,2,3,0,3
,"",_122,3,3,3,0,3
,"",_135,3,1,3,0,3
,"",_137,3,1,3,0,3
,"",_141,3,1,0,0,0
,"",_148,3,2,3,0,3
,"",_151,3,3,3,0,3
,"",_154,3,2,2,0,2
,"",_163,3,2,3,0,3
,"",_171,3,3,3,0,3
,"",_183,3,3,3,0,3
,"",_190,3,3,3,0,3
,"",_195,3,3,3,0,3
,"",_213,3,3,3,0,3
,"",_228,3,1,3,0,3
,"",_232,3,1,3,0,3
,"",_237,3,2,0,0,0
,"",_253,3,2,3,0,3
,"",_264,3,3,3,0,3
,"",_271,3,3,3,0,3
,"",_312,3,3,3,0,3
,"",_316,3,1,2,0,2
,"",_319,3,3,2,0,2
,"",_320,3,3,3,0,3
,"",_335,3,2,1,0,1
,"",_340,3,3,3,0,3
,"",_348,3,3,3,0,3
,"",_352,3,3,3,0,3
,"",_353,3,2,3,0,3
,"",_619,3,2,3,0,3
,"",_694,3,2,0,1,1
,"",_817,3,2,3,0,3
,"",_963,3,1,1,0,1
,"",_1021,3,2,3,0,3
,"",_1035,3,2,2,0,2
,"",_1147,3,1,3,0,3
,"",_1223,3,2,3,0,3
,"",_1292,3,2,3,0,3
,"",_1308,3,1,3,0,3
,"",_1487,3,2,2,0,2
,"",_1505,3,2,3,0,3
,"",_1709,3,1,3,0,3
,"",_4217,3,1,1,0,1
,"",_17,2,2,1,0,1
,"",_31,2,1,1,0,1
,"",_33,2,2,0,0,0
,"",_37,2,1,0,0,0
,"",_40,2,2,2,0,2
,"",_41,2,2,2,0,2
,"",_46,2,1,2,0,2
,"",_47,2,2,2,0,2
,"",_48,2,2,1,0,1
,"",_52,2,1,2,0,2
,"",_53,2,2,2,0,2
,"",_54,2,2,2,0,2
,"",_56,2,2,2,0,2
,"",_57,2,2,2,0,2
,"",_60,2,1,0,0,0
,"",_62,2,1,2,0,2
,"",_65,2,3,1,0,1
,"",_67,2,2,2,0,2
,"",_70,2,1,1,0,1
,"",_72,2,1,2,0,2
,"",_74,2,1,2,0,2
,"",_77,2,2,1,0,1
,"",_78,2,2,2,0,2
,"",_80,2,3,0,2,2
,"",_81,2,1,2,0,2
,"",_82,2,2,2,0,2
,"",_83,2,1,1,0,1
,"",_88,2,1,2,0,2
,"",_90,2,1,2,0,2
,"",_91,2,1,2,0,2
,"",_98,2,2,2,0,2
,"",_100,2,1,2,0,2
,"",_102,2,2,1,0,1
,"",_103,2,2,2,0,2
,"",_104,2,1,2,0,2
,"",_105,2,2,1,0,1
,"",_107,2,2,0,0,0
,"",_109,2,1,2,0,2
,"",_111,2,4,1,1,2
,"",_116,2,1,2,0,2
,"",_126,2,2,2,0,2
,"",_128,2,2,0,0,0
,"",_131,2,1,2,0,2
,"",_139,2,2,1,0,1
,"",_140,2,2,2,0,2
,"",_142,2,1,2,0,2
,"",_144,2,1,2,0,2
,"",_146,2,1,2,0,2
,"",_147,2,2,2,0,2
,"",_150,2,2,2,0,2
,"",_152,2,3,2,0,2
,"",_153,2,2,1,0,1
,"",_161,2,1,2,0,2
,"",_164,2,1,2,0,2
,"",_168,2,2,2,0,2
,"",_172,2,1,2,0,2
,"",_174,2,1,2,0,2
,"",_175,2,2,1,0,1
,"",_176,2,1,2,0,2
,"",_181,2,2,2,0,2
,"",_184,2,1,2,0,2
,"",_186,2,1,0,2,2
,"",_187,2,1,2,0,2
