Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_1,134,97,133,0,133
,"",_2,43,41,2,0,2
,"",_3,34,26,34,0,34
,"",_4,34,27,33,0,33
,"",_5,34,25,30,4,34
,"",_9,18,18,18,0,18
,"",_6,17,20,2,0,2
,"",_7,16,15,15,0,15
,"",_8,13,10,12,0,12
,"",_11,13,11,3,0,3
,"",_10,12,10,0,0,0
,"",_13,11,11,11,0,11
,"",_12,10,10,10,0,10
,"",_21,8,7,7,0,7
,"",_24,8,6,8,0,8
,"",_16,7,7,7,0,7
,"",_17,7,7,7,0,7
,"",_18,7,5,7,0,7
,"",_20,7,6,7,0,7
,"",_23,7,7,7,0,7
,"",_26,7,6,7,0,7
,"",_14,6,3,5,0,5
,"",_15,6,4,6,0,6
,"",_22,6,7,6,0,6
,"",_29,6,6,6,0,6
,"",_30,6,5,6,0,6
,"",_31,6,5,6,0,6
,"",_32,6,5,6,0,6
,"",_85,6,3,4,0,4
,"",_25,5,1,4,0,4
,"",_34,5,5,5,0,5
,"",_35,5,1,5,0,5
,"",_36,5,5,5,0,5
,"",_49,5,2,5,0,5
,"",_66,5,4,5,0,5
,"",_19,4,2,4,0,4
,"",_27,4,4,0,0,0
,"",_28,4,5,4,0,4
,"",_37,4,4,0,0,0
,"",_41,4,3,0,0,0
,"",_43,4,1,4,0,4
,"",_44,4,4,4,0,4
,"",_45,4,2,4,0,4
,"",_47,4,4,4,0,4
,"",_50,4,4,4,0,4
,"",_51,4,2,3,0,3
,"",_53,4,4,4,0,4
,"",_56,4,4,4,0,4
,"",_64,4,4,3,1,4
,"",_94,4,2,4,0,4
,"",_98,4,2,4,0,4
,"",_108,4,3,4,0,4
,"",_143,4,2,4,0,4
,"",_186,4,2,4,0,4
,"",_33,3,2,1,0,1
,"",_42,3,3,3,0,3
,"",_48,3,3,2,0,2
,"",_52,3,3,3,0,3
,"",_54,3,3,3,0,3
,"",_61,3,2,1,0,1
,"",_69,3,1,3,0,3
,"",_74,3,3,3,0,3
,"",_75,3,3,3,0,3
,"",_76,3,3,3,0,3
,"",_77,3,3,3,0,3
,"",_79,3,2,1,0,1
,"",_82,3,3,0,0,0
,"",_87,3,3,0,0,0
,"",_99,3,3,3,0,3
,"",_107,3,3,3,0,3
,"",_114,3,1,3,0,3
,"",_206,3,1,2,0,2
,"",_228,3,2,3,0,3
,"",_229,3,2,3,0,3
,"",_259,3,2,3,0,3
,"",_618,3,1,3,0,3
,"",_39,2,1,2,0,2
,"",_46,2,2,2,0,2
,"",_58,2,1,0,0,0
,"",_59,2,1,0,0,0
,"",_62,2,2,2,0,2
,"",_63,2,1,0,0,0
,"",_65,2,2,2,0,2
,"",_67,2,1,2,0,2
,"",_68,2,1,0,0,0
,"",_80,2,1,2,0,2
,"",_84,2,2,2,0,2
,"",_88,2,2,2,0,2
,"",_90,2,1,2,0,2
,"",_92,2,2,2,0,2
,"",_93,2,2,0,0,0
,"",_95,2,1,1,0,1
,"",_102,2,2,2,0,2
,"",_104,2,2,2,0,2
,"",_110,2,1,2,0,2
,"",_111,2,2,2,0,2
,"",_113,2,1,0,0,0
,"",_115,2,1,2,0,2
,"",_116,2,2,2,0,2
,"",_117,2,2,2,0,2
,"",_119,2,1,2,0,2
,"",_120,2,1,2,0,2
,"",_121,2,2,2,0,2
,"",_126,2,2,2,0,2
,"",_137,2,2,2,0,2
,"",_138,2,2,2,0,2
,"",_139,2,1,2,0,2
,"",_140,2,2,2,0,2
,"",_141,2,1,2,0,2
,"",_144,2,2,2,0,2
,"",_145,2,1,2,0,2
,"",_147,2,2,2,0,2
,"",_149,2,1,2,0,2
