Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_9,3,2,3,0,3
,"",_1,2,2,1,0,1
,"",_4,2,2,2,0,2
,"",_8,2,1,2,0,2
,"",_2,1,1,1,0,1
,"",_3,1,1,1,0,1
,"",_5,1,1,1,0,1
,"",_6,1,1,1,0,1
,"",_7,1,1,1,0,1
,"",_10,1,1,1,0,1
,"",_11,1,1,1,0,1
,"",_12,1,1,1,0,1
,"",_13,1,1,1,0,1
,"",_14,1,1,1,0,1
,"",_15,1,1,1,0,1
,"",_16,1,1,1,0,1
,"",_17,1,1,1,0,1
,"",_18,1,1,1,0,1
,"",_19,1,1,1,0,1
,"",_20,1,1,1,0,1
,"",_21,1,1,1,0,1
,"",_22,1,1,1,0,1
,"",_23,1,1,1,0,1
,"",_24,1,1,1,0,1
,"",_25,1,1,1,0,1
,"",_26,1,1,1,0,1
,"",_27,1,1,1,0,1
,"",_28,1,1,1,0,1
,"",_29,1,1,1,0,1
,"",_30,1,1,1,0,1
,"",_31,1,1,1,0,1
,"",_32,1,1,1,0,1
,"",_33,1,1,1,0,1
,"",_34,1,1,1,0,1
,"",_35,1,1,1,0,1
,"",_36,1,1,1,0,1
,"",_37,1,1,1,0,1
,"",_38,1,1,1,0,1
,"",_39,1,1,1,0,1
,"",_40,1,1,1,0,1
,"",_41,1,1,1,0,1
,"",_42,1,1,1,0,1
,"",_43,1,1,1,0,1
,"",_44,1,1,1,0,1
,"",_45,1,1,1,0,1
,"",_46,1,1,1,0,1
,"",_47,1,1,1,0,1
,"",_48,1,1,1,0,1
,"",_49,1,1,1,0,1
,"",_50,1,1,1,0,1
,"",_51,1,1,1,0,1
,"",_52,1,1,1,0,1
,"",_53,1,1,1,0,1
,"",_54,1,1,1,0,1
,"",_55,1,1,1,0,1
,"",_56,1,1,1,0,1
,"",_57,1,1,1,0,1
,"",_58,1,1,1,0,1
,"",_59,1,1,1,0,1
,"",_60,1,1,1,0,1
,"",_61,1,1,1,0,1

